,type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
2943,0.0,115.0,3,2,3,1.0,1201.0,0,0,1,2.0,2.0,0.75
2944,0.0,96.0,4,5,3,3.0,3801.0,1,0,0,2.0,0.0,4.0
2945,0.0,99.0,2,2,3,3.0,1630.0,0,0,1,1.0,2.0,1.19
2946,1.0,16.0,4,5,3,1.0,2431.76,1,1,1,2.0,1.0,6.44
2947,0.0,9.0,3,3,3,1.0,1616.0,0,0,0,0.0,2.0,1.95
2948,0.0,10.0,3,3,3,3.0,1683.0,0,0,1,1.0,0.0,1.65
2949,0.0,80.0,2,2,1,3.0,657.0,0,0,0,1.0,2.0,0.53
2950,0.0,5.0,4,3,3,1.0,3111.0,1,0,1,1.0,2.0,1.65
2951,0.0,85.0,3,4,3,3.0,2127.0,1,0,1,0.0,2.0,2.52
2952,0.0,9.0,3,4,3,3.0,1748.0,1,0,1,2.0,0.0,1.75
2953,0.0,84.0,3,2,2,0.0,1078.0,0,0,1,2.0,1.0,1.0
2954,0.0,37.0,3,3,2,2.0,1700.0,1,0,1,0.0,0.0,2.26
2955,0.0,100.0,2,2,1,3.0,531.0,0,1,2,2.0,2.0,0.36
2956,1.0,18.0,10,1,0,1.0,2250.0,0,0,1,1.0,1.0,3.5
2957,1.0,0.0,4,4,0,3.0,891.0,0,0,1,1.0,1.0,0.82
2958,0.0,115.0,2,2,2,3.0,694.0,0,0,1,2.0,0.0,0.35
2959,0.0,48.0,2,2,3,1.0,543.0,0,0,1,2.0,1.0,0.55
2960,0.0,105.0,2,2,2,1.0,1226.0,0,0,1,1.0,2.0,1.01
2961,0.0,100.0,2,2,2,3.0,537.0,0,0,1,1.0,2.0,0.35
2962,0.0,96.0,2,2,1,3.0,613.0,0,0,0,2.0,2.0,0.48
2963,0.0,30.0,1,1,1,0.0,450.0,0,0,0,1.0,2.0,0.4
2964,1.0,16.0,5,5,3,1.0,3593.84,1,1,0,0.0,1.0,8.75
2965,0.0,9.0,3,3,3,3.0,1315.0,1,0,0,2.0,2.0,1.38
2966,0.0,100.0,3,3,3,3.0,1610.0,0,0,1,2.0,2.0,1.05
2967,1.0,30.0,1,1,0,2.0,900.0,0,0,1,1.0,1.0,0.7
2968,0.0,48.0,4,4,3,1.0,2211.0,1,0,1,2.0,1.0,2.08
2969,0.0,96.0,2,2,2,3.0,1131.0,0,0,1,1.0,2.0,1.0
2970,1.0,32.0,9,9,3,0.0,4200.0,1,0,0,1.0,1.0,5.5
2971,0.0,99.0,3,3,3,3.0,1600.0,1,0,0,0.0,2.0,1.73
2972,0.0,113.0,2,1,0,1.0,500.0,0,0,1,1.0,0.0,0.3
2973,0.0,101.0,4,5,3,3.0,2366.0,1,0,1,0.0,2.0,2.15
2974,0.0,101.0,2,2,3,3.0,1484.0,0,0,1,1.0,0.0,1.05
2975,0.0,85.0,2,2,2,3.0,1312.0,0,0,1,1.0,2.0,1.1
2976,0.0,30.0,1,1,1,0.0,665.0,0,0,0,2.0,2.0,0.6
2977,1.0,16.0,4,4,3,3.0,5401.52,1,0,1,2.0,1.0,6.25
2978,0.0,89.0,2,2,3,3.0,1300.0,0,1,1,0.0,0.0,1.5
2979,0.0,100.0,2,2,3,3.0,1026.0,0,1,1,0.0,2.0,0.73
2980,1.0,94.0,2,2,2,0.0,585.0,0,0,1,1.0,1.0,0.59
2981,0.0,101.0,2,2,3,3.0,1380.0,0,1,1,0.0,1.0,1.2
2982,0.0,22.0,3,3,3,1.0,2098.0,1,0,1,0.0,1.0,2.33
2983,0.0,16.0,4,5,3,3.0,2765.0,0,0,1,2.0,2.0,1.88
2984,0.0,4.0,3,3,3,4.0,1430.0,0,0,1,1.0,2.0,1.45
2985,0.0,38.0,2,2,2,4.0,956.0,0,0,1,2.0,0.0,1.1
2986,1.0,12.0,2,2,2,0.0,56.0,0,0,1,1.0,1.0,0.38
2987,1.0,35.0,5,7,3,3.0,4497.68,1,0,2,2.0,1.0,20.0
2988,1.0,61.0,4,4,2,0.0,4497.68,1,0,1,0.0,1.0,15.0
2989,0.0,92.0,2,2,1,0.0,1115.0,0,1,1,2.0,2.0,0.62
2990,1.0,53.0,7,7,3,0.0,2474.8,1,1,2,0.0,1.0,7.0
2991,0.0,19.0,4,4,3,3.0,2350.0,1,0,1,0.0,1.0,2.25
2992,0.0,93.0,3,4,3,3.0,2031.0,1,0,1,0.0,2.0,1.91
2993,0.0,100.0,4,4,3,3.0,1896.0,1,0,1,2.0,0.0,1.02
2994,0.0,99.0,2,2,2,3.0,990.0,0,0,0,0.0,1.0,0.6
2995,1.0,23.0,5,5,2,2.0,150.0,0,0,1,1.0,1.0,1.5
2996,0.0,4.0,3,3,3,2.0,1778.0,0,0,1,1.0,0.0,0.95
2997,0.0,72.0,4,5,3,3.0,2604.0,1,0,0,1.0,0.0,3.6
2998,0.0,100.0,2,2,3,3.0,1457.0,0,0,0,2.0,1.0,1.2
2999,0.0,13.0,4,5,3,3.0,1535.0,1,0,1,1.0,2.0,1.34
3000,0.0,15.0,3,3,3,3.0,2072.0,0,0,1,2.0,0.0,3.25
3001,1.0,83.0,5,3,2,2.0,963.0,0,0,1,1.0,1.0,1.3
3002,0.0,96.0,3,3,3,3.0,1650.0,1,0,2,1.0,2.0,2.12
3003,0.0,111.0,2,2,2,1.0,809.0,0,0,1,2.0,0.0,0.46
3004,0.0,31.0,2,2,2,1.0,1285.0,1,0,1,1.0,2.0,1.99
3005,1.0,85.0,3,3,3,3.0,1611.0,0,0,0,2.0,1.0,1.04
3006,1.0,85.0,5,4,3,1.0,2700.76,0,0,1,1.0,1.0,6.0
3007,0.0,109.0,4,5,3,3.0,2453.0,1,0,0,2.0,0.0,2.0
3008,0.0,93.0,2,2,3,3.0,1012.0,0,0,1,1.0,2.0,0.96
3009,0.0,91.0,3,4,3,3.0,1833.0,1,0,0,0.0,2.0,1.09
3010,0.0,22.0,3,3,3,1.0,1806.0,0,0,1,2.0,0.0,2.0
3011,0.0,84.0,3,5,3,0.0,1527.0,1,0,1,2.0,2.0,1.67
3012,1.0,67.0,8,8,3,3.0,3238.76,1,0,2,1.0,1.0,7.5
3013,0.0,79.0,3,4,3,3.0,2225.0,1,1,0,0.0,0.0,3.5
3014,1.0,17.0,8,4,3,0.0,1839.96,0,0,0,1.0,1.0,3.6
3015,1.0,16.0,4,5,3,3.0,5401.52,1,0,1,1.0,1.0,6.8
3016,0.0,30.0,3,3,3,0.0,1611.0,0,0,1,2.0,2.0,1.4
3017,0.0,99.0,3,3,2,3.0,1778.0,1,0,0,1.0,2.0,1.19
3018,0.0,99.0,3,3,3,3.0,1600.0,0,0,0,2.0,2.0,1.1
3019,0.0,115.0,2,2,3,1.0,1344.0,0,0,1,2.0,0.0,0.74
3020,0.0,43.0,2,2,2,4.0,85.0,0,0,1,2.0,2.0,1.31
3021,0.0,76.0,3,3,3,3.0,2150.0,1,0,1,2.0,2.0,3.3
3022,1.0,97.0,4,3,0,3.0,3238.76,0,0,1,1.0,1.0,6.5
3023,0.0,39.0,2,2,1,3.0,750.0,0,0,1,1.0,1.0,0.3
3024,0.0,98.0,3,3,3,0.0,1677.0,0,0,1,1.0,0.0,1.85
3025,0.0,115.0,2,2,2,3.0,1319.0,0,0,0,2.0,2.0,0.78
3026,1.0,30.0,4,3,2,0.0,1560.2,0,1,0,2.0,1.0,2.68
3027,0.0,81.0,2,2,2,1.0,1361.0,1,0,1,2.0,0.0,1.0
3028,1.0,35.0,3,3,3,2.0,8812.44,0,0,1,2.0,1.0,3.25
3029,1.0,48.0,3,3,3,4.0,1570.0,0,0,1,2.0,2.0,1.27
3030,0.0,11.0,2,2,0,3.0,1259.0,0,0,1,1.0,0.0,0.9
3031,0.0,30.0,1,1,2,0.0,722.0,0,0,1,2.0,2.0,0.56
3032,1.0,32.0,3,3,2,0.0,2000.0,0,1,1,1.0,1.0,2.4
3033,0.0,91.0,2,2,2,3.0,1140.0,0,1,0,2.0,2.0,0.75
3034,0.0,102.0,3,3,1,3.0,1719.0,0,0,1,1.0,0.0,1.5
3035,1.0,83.0,2,2,1,3.0,200.0,0,0,1,1.0,1.0,2.0
3036,0.0,99.0,2,2,2,0.0,1100.0,0,0,0,2.0,0.0,0.85
3037,0.0,93.0,2,2,3,1.0,81.0,0,0,1,2.0,2.0,1.1
3038,0.0,104.0,2,4,3,4.0,1350.0,0,0,1,2.0,1.0,1.1
3039,0.0,74.0,2,2,3,1.0,1500.0,0,0,0,1.0,0.0,2.1
3040,1.0,10.0,4,3,3,4.0,4000.0,0,0,1,2.0,0.0,3.25
3041,0.0,115.0,2,2,3,1.0,661.0,0,0,1,1.0,0.0,0.4
3042,0.0,37.0,3,4,3,3.0,2000.0,1,0,0,0.0,0.0,6.2
3043,0.0,79.0,4,4,3,3.0,2833.0,1,0,0,0.0,0.0,4.55
3044,0.0,51.0,2,2,1,3.0,722.0,0,0,1,1.0,1.0,0.43
3045,0.0,48.0,3,3,3,3.0,1725.0,0,0,1,1.0,1.0,1.25
3046,0.0,101.0,2,2,3,3.0,1484.0,0,0,1,1.0,2.0,1.05
3047,0.0,16.0,3,4,3,3.0,1797.0,1,0,1,1.0,2.0,1.5
3048,0.0,77.0,3,3,3,1.0,1556.0,0,1,0,2.0,1.0,1.95
3049,0.0,82.0,3,3,1,3.0,1392.0,0,0,0,0.0,0.0,1.4
3050,0.0,10.0,3,3,3,3.0,1670.0,0,0,1,1.0,2.0,1.69
3051,0.0,13.0,3,4,3,3.0,1305.0,1,0,1,0.0,0.0,1.25
3052,0.0,16.0,3,4,3,3.0,1860.0,1,1,1,1.0,0.0,2.22
3053,0.0,82.0,4,4,2,3.0,1819.0,0,0,1,0.0,1.0,1.95
3054,1.0,51.0,3,3,2,3.0,76.0,0,0,1,1.0,1.0,0.67
3055,0.0,101.0,4,5,3,3.0,2545.0,0,0,0,2.0,2.0,2.1
3056,1.0,51.0,4,3,2,0.0,211.0,0,1,0,1.0,1.0,1.9
3057,1.0,83.0,5,3,0,2.0,148.0,0,0,1,1.0,1.0,2.25
3058,1.0,50.0,1,1,2,3.0,800.0,0,0,1,1.0,1.0,1.8
3059,0.0,84.0,3,3,3,1.0,1765.0,0,0,0,1.0,2.0,1.8
3060,1.0,43.0,2,2,2,1.0,1210.0,0,0,2,2.0,2.0,1.35
3061,0.0,70.0,3,4,3,4.0,2077.0,0,0,1,1.0,1.0,4.25
3062,0.0,106.0,4,3,2,0.0,2000.0,0,0,0,1.0,2.0,1.2
3063,1.0,85.0,4,4,3,3.0,6000.0,1,1,0,0.0,1.0,5.35
3064,0.0,85.0,3,3,3,1.0,1900.0,1,0,1,2.0,2.0,1.68
3065,0.0,87.0,4,5,3,3.0,2625.0,1,0,1,1.0,0.0,3.5
3066,1.0,50.0,5,5,3,0.0,4497.68,1,0,0,1.0,2.0,15.0
3067,0.0,82.0,4,4,1,3.0,1783.0,0,0,1,2.0,0.0,1.7
3068,0.0,93.0,3,3,3,3.0,1265.0,0,0,0,2.0,0.0,1.28
3069,0.0,102.0,3,3,1,3.0,1900.0,0,0,0,0.0,0.0,1.55
3070,0.0,14.0,2,2,3,3.0,1236.0,0,0,1,2.0,1.0,0.88
3071,0.0,80.0,3,4,3,1.0,1941.0,0,1,0,0.0,2.0,1.85
3072,0.0,19.0,2,1,1,3.0,1000.0,0,0,1,1.0,1.0,0.28
3073,0.0,48.0,2,2,2,3.0,860.0,0,0,1,1.0,1.0,0.8
3074,0.0,9.0,2,2,2,1.0,1145.0,0,0,1,0.0,0.0,1.99
3075,0.0,19.0,4,4,3,0.0,3077.0,1,0,0,2.0,2.0,3.45
3076,0.0,30.0,3,4,3,0.0,1738.0,1,0,1,2.0,2.0,1.51
3077,1.0,58.0,4,5,2,0.0,3217.24,1,1,0,2.0,1.0,7.35
3078,0.0,14.0,2,2,2,3.0,543.0,0,0,1,1.0,1.0,0.29
3079,0.0,59.0,5,4,3,3.0,3219.0,1,0,1,1.0,0.0,4.16
3080,0.0,14.0,2,2,1,3.0,494.0,0,0,1,2.0,0.0,0.5
3081,0.0,15.0,2,2,3,3.0,1548.0,0,0,1,1.0,1.0,0.7
3082,1.0,82.0,4,3,2,1.0,1796.92,0,0,2,2.0,1.0,2.95
3083,1.0,114.0,9,9,3,3.0,3152.68,0,0,0,1.0,1.0,4.5
3084,0.0,45.0,1,1,1,3.0,407.0,0,0,1,2.0,2.0,0.36
3085,0.0,81.0,3,2,3,1.0,1365.0,0,0,1,1.0,2.0,1.45
3086,1.0,35.0,3,3,3,0.0,2431.76,0,0,1,1.0,1.0,6.75
3087,0.0,31.0,2,2,2,3.0,1200.0,0,0,2,2.0,2.0,1.65
3088,0.0,115.0,2,2,3,3.0,1404.0,0,0,1,0.0,2.0,0.72
3089,0.0,9.0,2,2,2,3.0,1100.0,0,0,1,2.0,1.0,1.25
3090,0.0,30.0,2,2,3,0.0,1281.0,0,0,1,2.0,1.0,1.01
3091,0.0,73.0,3,3,2,1.0,1721.0,0,0,1,2.0,1.0,2.0
3092,0.0,55.0,3,3,2,1.0,195.0,1,0,0,1.0,1.0,2.4
3093,0.0,115.0,2,2,2,1.0,591.0,0,0,1,1.0,2.0,0.5
3094,0.0,115.0,2,2,2,3.0,900.0,0,0,1,1.0,1.0,0.4
3095,0.0,89.0,2,2,3,3.0,1200.0,0,0,1,2.0,0.0,1.54
3096,0.0,111.0,2,2,2,1.0,670.0,0,0,0,2.0,0.0,0.41
3097,1.0,61.0,4,4,3,3.0,4228.68,1,0,2,0.0,1.0,12.5
3098,0.0,102.0,2,2,1,3.0,646.0,0,0,1,2.0,2.0,0.45
3099,1.0,33.0,8,10,3,2.0,3873.6,0,0,1,1.0,1.0,10.0
3100,1.0,85.0,3,3,3,3.0,1611.0,0,0,0,0.0,1.0,1.18
3101,0.0,105.0,2,3,3,4.0,998.0,0,0,1,1.0,2.0,0.86
3102,1.0,51.0,2,2,1,0.0,67.0,0,0,1,1.0,1.0,0.58
3103,0.0,67.0,1,1,2,2.0,667.0,0,0,1,1.0,1.0,0.5
3104,0.0,14.0,3,3,3,0.0,1713.0,0,0,0,2.0,2.0,1.21
3105,1.0,18.0,5,4,1,0.0,2022.88,0,0,1,1.0,1.0,4.0
3106,0.0,30.0,3,4,3,0.0,1738.0,1,0,1,2.0,2.0,1.5
3107,0.0,82.0,3,3,2,3.0,1455.0,0,0,1,2.0,1.0,1.43
3108,0.0,63.0,1,1,0,0.0,513.0,0,0,0,1.0,1.0,0.45
3109,0.0,118.0,4,4,3,0.0,1850.0,0,0,1,2.0,2.0,1.5
3110,0.0,102.0,3,2,1,1.0,1529.0,0,0,1,1.0,0.0,1.25
3111,0.0,67.0,3,3,3,2.0,1800.0,1,0,1,0.0,2.0,1.55
3112,0.0,115.0,2,2,2,3.0,602.0,0,0,1,1.0,1.0,0.38
3113,0.0,115.0,2,2,2,3.0,750.0,0,0,1,1.0,2.0,0.38
3114,0.0,101.0,3,3,3,4.0,141.0,0,0,1,1.0,0.0,1.8
3115,0.0,70.0,3,3,3,4.0,2550.0,0,0,1,1.0,1.0,3.78
3116,0.0,90.0,2,2,2,4.0,665.0,0,0,1,2.0,0.0,0.75
3117,1.0,31.0,6,6,3,2.0,2367.2,0,1,0,2.0,1.0,4.7
3118,0.0,11.0,2,2,2,3.0,1403.0,0,0,1,2.0,2.0,1.32
3119,0.0,82.0,3,3,2,3.0,1428.0,0,0,1,1.0,1.0,1.6
3120,1.0,25.0,6,6,3,2.0,3152.68,0,0,1,1.0,1.0,6.4
3121,1.0,38.0,3,3,0,2.0,112.0,0,0,1,1.0,1.0,0.9
3122,0.0,107.0,3,3,3,3.0,1645.0,0,0,0,2.0,0.0,1.15
3123,0.0,87.0,4,4,3,3.0,3846.0,1,0,1,2.0,1.0,6.5
3124,0.0,25.0,4,5,3,2.0,2200.0,1,0,2,2.0,2.0,2.75
3125,0.0,48.0,3,3,3,3.0,1600.0,0,0,1,2.0,1.0,1.35
3126,0.0,105.0,2,2,1,3.0,672.0,0,0,2,2.0,2.0,0.5
3127,0.0,102.0,3,3,1,3.0,1746.0,0,0,1,2.0,0.0,1.6
3128,1.0,51.0,1,1,1,0.0,432.0,0,0,1,1.0,1.0,0.4
3129,0.0,30.0,2,2,3,2.0,1573.0,0,0,0,2.0,2.0,0.95
3130,1.0,35.0,4,4,3,2.0,2700.76,1,1,1,2.0,1.0,8.9
3131,0.0,78.0,3,3,2,1.0,1950.0,1,0,2,2.0,0.0,2.8
3132,0.0,73.0,3,3,2,1.0,1475.0,0,0,1,2.0,1.0,2.3
3133,0.0,86.0,2,2,1,3.0,590.0,0,0,0,1.0,2.0,0.65
3134,0.0,67.0,3,3,3,0.0,1900.0,1,0,0,2.0,2.0,1.55
3135,0.0,22.0,3,4,3,3.0,2150.0,1,0,1,0.0,1.0,3.05
3136,0.0,9.0,3,4,3,3.0,1750.0,1,0,0,0.0,2.0,1.7
3137,0.0,113.0,3,5,3,1.0,1807.0,1,0,1,2.0,2.0,1.35
3138,0.0,99.0,2,2,2,3.0,1154.0,0,0,1,0.0,0.0,0.83
3139,0.0,102.0,3,3,3,4.0,1715.0,1,0,1,1.0,2.0,1.05
3140,0.0,14.0,2,2,3,3.0,1204.0,0,0,0,0.0,2.0,0.8
3141,0.0,96.0,4,4,3,1.0,2599.0,1,0,2,0.0,2.0,3.46
3142,0.0,11.0,4,4,3,3.0,2800.0,1,1,0,0.0,0.0,2.52
3143,0.0,69.0,2,2,1,3.0,1432.0,0,0,0,2.0,2.0,2.2
3144,0.0,77.0,3,3,3,3.0,1524.0,1,0,0,2.0,1.0,2.36
3145,1.0,65.0,4,4,0,0.0,2421.0,0,0,1,1.0,1.0,5.7
3146,0.0,108.0,4,4,3,3.0,2139.0,1,0,1,2.0,2.0,1.75
3147,1.0,56.0,6,6,3,0.0,1839.96,0,1,0,2.0,1.0,4.5
3148,0.0,115.0,2,2,2,4.0,833.0,0,0,1,2.0,2.0,0.54
3149,0.0,9.0,3,3,3,3.0,1493.0,1,0,0,2.0,2.0,1.4
3150,1.0,18.0,6,4,2,0.0,2700.0,0,0,1,1.0,1.0,3.08
3151,1.0,96.0,4,4,3,3.0,5480.0,1,1,1,2.0,1.0,4.35
3152,0.0,39.0,2,2,1,3.0,778.0,0,0,0,2.0,2.0,0.55
3153,1.0,32.0,3,2,2,1.0,1500.0,0,0,0,2.0,1.0,1.2
3154,1.0,16.0,3,4,0,3.0,2150.0,0,0,1,1.0,0.0,1.87
3155,0.0,16.0,3,2,2,3.0,1213.0,0,0,0,1.0,1.0,0.79
3156,0.0,99.0,3,3,2,3.0,1350.0,1,1,0,0.0,1.0,1.15
3157,1.0,61.0,9,9,3,3.0,2162.76,1,0,2,2.0,1.0,5.88
3158,0.0,77.0,3,3,3,3.0,1081.0,0,0,0,2.0,2.0,1.7
3159,0.0,109.0,4,5,3,3.0,1805.0,1,0,1,1.0,1.0,0.9
3160,0.0,9.0,2,2,3,3.0,1073.0,0,0,1,1.0,1.0,1.2
3161,1.0,60.0,5,5,3,2.0,3400.0,0,0,1,1.0,1.0,3.75
3162,0.0,102.0,3,3,3,3.0,1900.0,0,0,1,1.0,2.0,1.55
3163,0.0,54.0,4,4,3,0.0,3115.0,0,0,0,2.0,0.0,3.25
3164,0.0,59.0,3,4,3,0.0,2159.0,0,0,1,1.0,2.0,2.7
3165,0.0,65.0,3,4,3,3.0,1875.0,1,0,0,1.0,2.0,4.86
3166,0.0,22.0,3,4,3,1.0,2200.0,1,0,1,0.0,0.0,3.35
3167,0.0,115.0,2,2,1,1.0,590.0,0,0,1,1.0,2.0,0.45
3168,0.0,105.0,2,2,2,1.0,1105.0,0,0,1,1.0,1.0,0.9
3169,1.0,49.0,3,3,2,3.0,1441.84,0,0,1,1.0,1.0,3.5
3170,0.0,25.0,3,4,3,2.0,1956.0,0,0,1,1.0,1.0,2.2
3171,0.0,15.0,4,5,3,3.0,2779.0,1,0,1,2.0,2.0,2.29
3172,0.0,72.0,3,4,3,3.0,2045.0,1,0,0,0.0,2.0,2.85
3173,0.0,15.0,3,3,3,3.0,1338.29,1,0,0,2.0,2.0,1.68
3174,0.0,86.0,4,4,3,0.0,2127.0,1,0,1,1.0,2.0,1.35
3175,0.0,97.0,2,2,3,0.0,1150.0,0,0,1,2.0,1.0,0.67
3176,1.0,51.0,3,3,2,2.0,2248.84,0,0,1,1.0,1.0,3.3
3177,0.0,13.0,4,3,3,2.0,1678.0,1,0,1,2.0,0.0,1.35
3178,0.0,58.0,3,4,2,3.0,1526.0,0,0,1,2.0,2.0,1.78
3179,0.0,45.0,3,4,3,1.0,2820.0,0,0,2,1.0,0.0,4.1
3180,1.0,68.0,3,3,2,2.0,2162.76,1,0,1,1.0,1.0,4.7
3181,0.0,78.0,2,3,3,3.0,1330.0,1,0,0,2.0,1.0,1.5
3182,0.0,47.0,3,3,2,1.0,1593.0,0,0,1,1.0,1.0,0.86
3183,0.0,9.0,3,3,3,3.0,1653.0,0,0,1,0.0,0.0,2.5
3184,0.0,48.0,3,3,3,3.0,1686.0,0,0,1,1.0,0.0,1.5
3185,0.0,115.0,2,2,1,1.0,522.0,0,0,1,1.0,1.0,0.36
3186,0.0,15.0,2,3,3,3.0,978.23,0,0,1,2.0,2.0,0.98
3187,0.0,109.0,4,3,2,1.0,1983.0,0,0,1,1.0,0.0,0.95
3188,1.0,35.0,5,4,3,0.0,4519.2,1,1,0,2.0,2.0,18.0
3189,0.0,43.0,2,2,3,0.0,1100.0,0,0,0,1.0,2.0,1.1
3190,0.0,47.0,3,4,3,1.0,2134.0,1,0,1,2.0,0.0,1.5
3191,1.0,54.0,5,5,2,2.0,3766.0,1,0,1,1.0,1.0,9.85
3192,0.0,99.0,3,3,3,3.0,1582.0,1,0,2,2.0,0.0,1.4
3193,0.0,115.0,2,2,2,3.0,534.0,0,0,1,2.0,2.0,0.29
3194,1.0,102.0,4,4,3,0.0,2800.0,1,0,0,2.0,1.0,2.47
3195,1.0,17.0,4,3,2,0.0,2367.0,0,0,1,1.0,1.0,4.25
3196,0.0,100.0,2,2,3,3.0,1222.0,0,0,1,2.0,2.0,0.69
3197,0.0,15.0,3,3,3,3.0,1711.0,0,1,0,0.0,0.0,2.33
3198,0.0,11.0,3,3,3,3.0,1490.0,0,0,1,2.0,0.0,0.98
3199,0.0,96.0,2,2,2,3.0,1194.0,0,0,1,1.0,1.0,0.96
3200,0.0,107.0,4,4,3,3.0,2005.0,0,0,1,2.0,0.0,1.78
3201,0.0,81.0,2,2,3,3.0,982.0,0,0,2,2.0,1.0,1.2
3202,0.0,11.0,3,4,3,3.0,2131.0,1,0,0,2.0,0.0,2.45
3203,0.0,21.0,3,5,3,3.0,2536.0,1,0,0,1.0,0.0,3.75
3204,0.0,77.0,3,3,3,3.0,1828.0,0,0,1,2.0,0.0,2.85
3205,0.0,47.0,3,3,0,1.0,1820.0,0,0,1,2.0,1.0,1.35
3206,0.0,54.0,4,5,3,0.0,5000.0,1,0,2,2.0,2.0,8.44
3207,0.0,43.0,2,2,3,4.0,1448.0,0,0,1,2.0,0.0,1.4
3208,0.0,61.0,3,3,3,0.0,1950.0,0,0,0,0.0,2.0,2.35
3209,1.0,58.0,3,4,3,3.0,2593.16,1,1,0,2.0,1.0,6.4
3210,0.0,10.0,4,6,3,3.0,2456.0,1,0,1,0.0,0.0,2.4
3211,0.0,115.0,2,2,2,3.0,1043.0,0,0,1,2.0,1.0,0.65
3212,0.0,47.0,3,3,3,3.0,1563.0,0,0,1,1.0,1.0,1.25
3213,0.0,96.0,3,3,3,3.0,1570.0,1,0,2,1.0,2.0,2.2
3214,0.0,84.0,4,5,3,3.0,2172.0,1,0,0,1.0,1.0,2.0
3215,0.0,14.0,2,2,3,3.0,1236.0,0,0,0,1.0,2.0,0.9
3216,0.0,96.0,3,3,2,3.0,2130.0,1,0,2,2.0,2.0,2.5
3217,0.0,109.0,3,3,0,3.0,1572.0,0,0,1,1.0,2.0,0.7
3218,0.0,84.0,2,2,3,3.0,1222.0,0,0,1,2.0,2.0,1.07
3219,1.0,32.0,4,4,2,2.0,3077.36,0,0,1,1.0,1.0,5.0
3220,0.0,113.0,2,2,1,3.0,611.0,0,0,1,2.0,2.0,0.26
3221,1.0,61.0,5,7,2,0.0,7000.0,1,0,2,1.0,2.0,10.0
3222,1.0,33.0,8,5,3,2.0,540.0,0,0,1,1.0,2.0,1.6
3223,0.0,80.0,2,2,2,3.0,1149.0,0,0,1,2.0,2.0,1.4
3224,0.0,22.0,3,3,3,3.0,2460.0,1,0,1,0.0,1.0,3.0
3225,0.0,100.0,3,3,3,1.0,1849.0,1,0,1,2.0,1.0,1.5
3226,0.0,105.0,3,3,3,1.0,1064.0,0,1,1,2.0,1.0,1.2
3227,1.0,54.0,5,4,3,0.0,1936.8,1,0,0,2.0,1.0,6.5
3228,0.0,78.0,3,3,3,3.0,2000.0,1,0,0,1.0,2.0,2.99
3229,1.0,34.0,5,6,3,2.0,3615.36,0,0,0,2.0,2.0,13.5
3230,0.0,111.0,2,2,2,1.0,717.0,0,0,1,2.0,2.0,0.36
3231,0.0,115.0,2,2,3,1.0,1129.0,0,0,0,2.0,2.0,0.95
3232,1.0,16.0,4,4,3,3.0,2431.76,1,1,1,0.0,1.0,6.0
3233,1.0,56.0,3,3,2,2.0,101.0,0,1,0,2.0,1.0,2.2
3234,0.0,96.0,3,4,3,3.0,2513.0,1,0,0,2.0,2.0,2.35
3235,1.0,34.0,5,6,3,2.0,2700.76,1,1,0,2.0,1.0,10.0
3236,1.0,23.0,3,3,1,0.0,1872.24,0,0,1,1.0,2.0,3.71
3237,0.0,85.0,2,2,3,3.0,1449.0,0,0,0,2.0,0.0,1.27
3238,1.0,18.0,8,5,2,0.0,2476.0,0,0,1,1.0,1.0,1.8
3239,0.0,48.0,4,4,3,3.0,2100.0,0,0,0,2.0,2.0,1.75
3240,0.0,79.0,3,3,3,3.0,2047.0,0,0,0,1.0,1.0,2.98
3241,0.0,96.0,4,5,2,3.0,2882.0,1,0,0,2.0,2.0,3.0
3242,0.0,11.0,3,3,3,1.0,1490.0,0,0,1,2.0,2.0,1.3
3243,0.0,78.0,4,4,3,3.0,2210.0,1,0,0,0.0,1.0,3.4
3244,0.0,77.0,3,3,3,3.0,1650.0,0,0,1,1.0,1.0,2.6
3245,1.0,64.0,5,5,2,3.0,2248.84,0,0,1,1.0,1.0,4.0
3246,1.0,58.0,4,4,3,0.0,2700.76,1,0,1,2.0,1.0,6.0
3247,0.0,107.0,2,2,3,3.0,1222.0,0,0,1,2.0,1.0,0.65
3248,0.0,9.0,4,5,3,3.0,2894.0,1,0,1,2.0,2.0,2.5
3249,0.0,109.0,3,3,3,3.0,1221.18,0,0,1,2.0,0.0,0.82
3250,0.0,51.0,2,2,1,3.0,1000.0,0,0,0,2.0,1.0,0.46
3251,0.0,99.0,3,3,3,3.0,1600.0,1,0,0,0.0,2.0,1.75
3252,0.0,93.0,3,4,3,3.0,2047.0,1,0,1,0.0,2.0,1.93
3253,0.0,113.0,2,2,3,1.0,1368.0,0,0,1,2.0,2.0,1.1
3254,0.0,9.0,3,3,3,1.0,1700.0,0,0,1,0.0,0.0,1.9
3255,1.0,116.0,3,3,0,0.0,8995.36,0,0,1,1.0,1.0,6.25
3256,0.0,116.0,3,3,0,1.0,1051.0,0,0,1,2.0,1.0,1.65
3257,1.0,99.0,3,3,3,1.0,240.0,1,0,1,1.0,2.0,1.7
3258,0.0,84.0,4,4,3,0.0,2667.0,1,0,0,2.0,2.0,2.35
3259,0.0,14.0,3,4,3,3.0,2137.0,1,1,0,0.0,2.0,1.49
3260,1.0,78.0,5,6,3,3.0,6667.0,1,1,0,2.0,1.0,19.0
